loop-location,loop-absolute-size,loop-iterator-size,loop-payload-fraction,loop-proper-sccs-number,loop-proper-sccs-ddg-number,loop-proper-sccs-mdg-number,loop-critical-payload-fraction,loop-depth,loop-inner-loop-num,iterator-payload-total-cohesion,iterator-payload-non-cf-cohesion,iterator-payload-mem-cohesion,critical-payload-total-cohesion,critical-payload-non-cf-cohesion,critical-payload-mem-cohesion,iterator-total-dependencies-number,iterator-true-dependencies-number,iterator-anti-dependencies-number,iterator-output-dependencies-number,iterator-cross-dependencies-number,iterator-conf-dependencies-number,iterator-reg-dependencies-number,iterator-mem-dependencies-number,iterator-cntl-dependencies-number,payload-total-dependencies-number,payload-true-dependencies-number,payload-anti-dependencies-number,payload-output-dependencies-number,payload-cross-dependencies-number,payload-conf-dependencies-number,payload-reg-dependencies-number,payload-mem-dependencies-number,payload-cntl-dependencies-number,critical-payload-total-dependencies-number,critical-payload-true-dependencies-number,critical-payload-anti-dependencies-number,critical-payload-output-dependencies-number,critical-payload-cross-dependencies-number,critical-payload-conf-dependencies-number,critical-payload-reg-dependencies-number,critical-payload-mem-dependencies-number,critical-payload-cntl-dependencies-number,iterator-mem-write-count,iterator-mem-write-fraction,iterator-mem-read-count,iterator-mem-read-fraction,iterator-call-count,iterator-call-fraction,iterator-branch-count,iterator-branch-fraction,iterator-getelemptr-count,iterator-getelemptr-fraction,payload-mem-write-count,payload-mem-write-fraction,payload-mem-read-count,payload-mem-read-fraction,payload-call-count,payload-call-fraction,payload-branch-count,payload-branch-fraction,payload-getelemptr-count,payload-getelemptr-fraction,critical-payload-mem-write-count,critical-payload-mem-write-fraction,critical-payload-mem-read-count,critical-payload-mem-read-fraction,critical-payload-call-count,critical-payload-call-fraction,critical-payload-branch-count,critical-payload-branch-fraction,critical-payload-getelemptr-count,critical-payload-getelemptr-fraction
benchmarks/snu-npb/nauseous/UA/src/transfer.c(302),196,4,0.9796,2,0,0,0.6302,3,4,0.02277,0.001751,0.001751,0.1706,0.05445,0.03993,7,3,0,0,0,0,3,0,4,551,216,43,41,0,57,153,204,194,378,158,25,36,0,54,97,176,176,0,0,2,0.5,0,0,1,0.25,0,0,21,0.1094,64,0.3333,0,0,18,0.09375,35,0.1823,18,0.1488,43,0.3554,0,0,4,0.25,20,0.1653
benchmarks/snu-npb/nauseous/UA/src/transfer.c(335),317,297,0.06309,0,0,0,0,3,6,0.0145,0,0,0,0,0,1359,352,105,58,0,526,261,780,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.09764,109,0.367,0,0,7,0.02357,59,0.1987,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0.02357,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(388),54,52,0.03704,0,0,0,0,4,0,0.01429,0,0,0,0,0,138,51,3,4,0,28,47,39,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.07692,20,0.3846,0,0,1,0.01923,13,0.25,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.01923,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(400),80,75,0.0625,0,0,0,0,4,1,0.02232,0,0,0,0,0,219,74,10,10,0,47,65,76,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.1067,27,0.36,0,0,2,0.02667,16,0.2133,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0.02667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(423),80,75,0.0625,0,0,0,0,4,1,0.02232,0,0,0,0,0,219,77,7,10,0,47,65,76,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.1067,27,0.36,0,0,2,0.02667,16,0.2133,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0.02667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(446),80,75,0.0625,0,0,0,0,4,1,0.02232,0,0,0,0,0,219,74,10,10,0,47,65,76,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.1067,27,0.36,0,0,2,0.02667,16,0.2133,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0.02667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(469),80,75,0.0625,0,0,0,0,4,1,0.02232,0,0,0,0,0,219,74,10,10,0,47,65,76,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.1067,27,0.36,0,0,2,0.02667,16,0.2133,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0.02667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(304),183,6,0.9672,2,0,0,0.3559,4,3,0.1473,0.01938,0.01938,0.2951,0.1522,0.1241,13,6,0,1,0,0,4,3,6,427,189,32,36,0,48,146,159,122,175,68,11,20,0,33,45,87,87,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,17,0.09605,60,0.339,0,0,14,0.0791,35,0.1977,11,0.1746,24,0.381,0,0,3,0.1667,10,0.1587
benchmarks/snu-npb/nauseous/UA/src/transfer.c(337),304,263,0.1349,0,0,0,0,4,5,0.07903,0.04787,0.04635,0,0,0,1186,299,77,44,0,486,232,674,280,26,21,2,3,0,0,21,5,0,0,0,0,0,0,0,0,0,0,23,0.08745,98,0.3726,0,0,6,0.02281,54,0.2053,3,0.07317,7,0.1707,0,0,17,0.4146,5,0.122,0,0,0,0,0,0,0,0.02281,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(402),40,23,0.425,0,0,0,0,5,0,0.2326,0.03488,0.02326,0,0,0,50,23,0,2,0,2,19,8,23,16,14,1,1,0,0,14,2,0,0,0,0,0,0,0,0,0,0,2,0.08696,9,0.3913,0,0,1,0.04348,5,0.2174,1,0.05882,5,0.2941,0,0,2,0.1176,3,0.1765,0,0,0,0,0,0,0,0.04348,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(425),40,6,0.85,1,0,0,0.1471,5,0,0.4302,0.03488,0.03488,0.1111,0.1111,0.02778,13,6,0,1,0,0,4,3,6,36,31,1,2,0,2,30,6,0,6,4,0,1,0,1,3,3,3,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,2,0.05882,12,0.3529,0,0,2,0.05882,8,0.2353,1,0.2,2,0.4,0,0,0,0.1667,1,0.2
benchmarks/snu-npb/nauseous/UA/src/transfer.c(448),40,23,0.425,0,0,0,0,5,0,0.2326,0.03488,0.02326,0,0,0,50,23,0,2,0,2,19,8,23,16,14,1,1,0,0,14,2,0,0,0,0,0,0,0,0,0,0,2,0.08696,9,0.3913,0,0,1,0.04348,5,0.2174,1,0.05882,5,0.2941,0,0,2,0.1176,3,0.1765,0,0,0,0,0,0,0,0.04348,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(471),40,6,0.85,1,0,0,0.1471,5,0,0.4302,0.03488,0.03488,0.1111,0.1111,0.02778,13,6,0,1,0,0,4,3,6,36,31,1,2,0,2,30,6,0,6,4,0,1,0,1,3,3,3,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,2,0.05882,12,0.3529,0,0,2,0.05882,8,0.2353,1,0.2,2,0.4,0,0,0,0.1667,1,0.2
benchmarks/snu-npb/nauseous/UA/src/transfer.c(314),42,6,0.8571,1,0,0,0.1389,5,0,0.4333,0.03333,0.03333,0.07895,0.07895,0.02632,13,6,0,1,0,0,4,3,6,38,33,1,2,0,2,32,6,0,7,5,0,1,0,1,4,3,3,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,2,0.05556,13,0.3611,0,0,2,0.05556,8,0.2222,1,0.2,2,0.4,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(323),77,5,0.9351,2,0,0,0.4167,5,1,0.1921,0.00565,0.00565,0.1642,0.06716,0.04478,9,4,0,0,0,0,4,0,5,134,68,8,9,0,7,59,33,42,67,29,4,5,0,3,23,18,18,0,0,2,0.4,0,0,1,0.2,0,0,7,0.09722,24,0.3333,0,0,6,0.08333,14,0.1944,4,0.1333,12,0.4,0,0,1,0.2,5,0.1667
benchmarks/snu-npb/nauseous/UA/src/transfer.c(340),136,125,0.08088,0,0,0,0,5,2,0.06573,0.03991,0.03756,0,0,0,394,129,9,12,0,113,112,151,131,4,1,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,9,0.072,47,0.376,0,0,3,0.024,27,0.216,2,0.1818,0,0,0,0,8,0.7273,0,0,0,0,0,0,0,0,0,0.024,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(370),102,76,0.2549,0,0,0,0,5,1,0.1513,0.05535,0.04059,0,0,0,209,72,13,10,0,35,62,68,79,21,20,0,1,0,0,20,1,0,0,0,0,0,0,0,0,0,0,8,0.1053,30,0.3947,0,0,2,0.02632,13,0.1711,1,0.03846,5,0.1923,0,0,5,0.1923,6,0.2308,0,0,0,0,0,0,0,0.02632,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(325),42,6,0.8571,1,0,0,0.1389,6,0,0.4333,0.03333,0.03333,0.07895,0.07895,0.02632,13,6,0,1,0,0,4,3,6,38,33,1,2,0,2,32,6,0,7,5,0,1,0,1,4,3,3,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,2,0.05556,13,0.3611,0,0,2,0.05556,8,0.2222,1,0.2,2,0.4,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(352),76,71,0.06579,0,0,0,0,6,1,0.02451,0,0,0,0,0,199,72,8,9,0,36,62,63,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.09859,26,0.3662,0,0,2,0.02817,14,0.1972,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0.02817,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(373),55,6,0.8909,1,0,0,0.06122,6,0,0.4609,0.03478,0.03478,0.02041,0.02041,0,13,6,0,1,0,0,4,3,6,49,46,1,2,0,0,45,4,0,4,3,0,1,0,0,2,2,2,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,2,0.04082,17,0.3469,0,0,2,0.04082,11,0.2245,1,0.3333,1,0.3333,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(354),33,6,0.8182,1,0,0,0.1111,7,0,0.4265,0.02941,0.02941,0.03846,0.03846,0,13,6,0,1,0,0,4,3,6,26,25,0,1,0,0,24,2,0,4,3,0,1,0,0,2,2,2,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.03704,9,0.3333,0,0,2,0.07407,6,0.2222,1,0.3333,1,0.3333,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(521),24,6,0.75,1,0,0,0.1667,1,0,0.4,0.04,0.04,0.05882,0.05882,0,13,6,0,1,0,0,4,3,6,17,16,0,1,0,0,15,2,0,4,3,0,1,0,0,2,2,2,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.05556,6,0.3333,0,0,2,0.1111,4,0.2222,1,0.3333,1,0.3333,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(515),24,6,0.75,0,0,0,0,1,0,0.4,0.04,0.04,0,0,0,13,6,0,1,0,0,4,3,6,17,15,1,1,0,0,15,2,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.05556,6,0.3333,0,0,2,0.1111,4,0.2222,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(510),24,6,0.75,1,0,0,0.1667,1,0,0.4,0.04,0.04,0.05882,0.05882,0,13,5,1,1,0,0,4,3,6,17,16,0,1,0,0,15,2,0,4,3,0,1,0,0,2,2,2,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.05556,6,0.3333,0,0,2,0.1111,4,0.2222,1,0.3333,1,0.3333,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(584),21,6,0.7143,1,0,0,0.2,1,0,0.3864,0.04545,0.04545,0.07143,0.07143,0,13,5,1,1,0,0,4,3,6,14,13,0,1,0,0,12,2,0,4,3,0,1,0,0,2,2,2,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.06667,5,0.3333,0,0,2,0.1333,2,0.1333,1,0.3333,1,0.3333,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(579),42,6,0.8571,1,0,0,0.1944,1,1,0.1122,0.04082,0.04082,0.4324,0.08108,0.08108,13,6,0,1,0,0,4,3,6,74,34,1,4,0,3,27,15,32,17,7,1,3,0,0,4,7,7,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,3,0.08333,11,0.3056,0,0,6,0.1667,6,0.1667,2,0.2857,2,0.2857,0,0,1,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(580),32,6,0.8125,1,0,0,0.1538,2,0,0.4328,0.04478,0.04478,0.16,0.16,0,13,6,0,1,0,0,4,3,6,25,23,0,1,0,1,23,2,0,5,3,0,1,0,1,3,2,2,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.03846,9,0.3462,0,0,2,0.07692,6,0.2308,1,0.25,1,0.25,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(572),21,6,0.7143,1,0,0,0.2,1,0,0.3864,0.04545,0.04545,0.07143,0.07143,0,13,5,1,1,0,0,4,3,6,14,13,0,1,0,0,12,2,0,4,3,0,1,0,0,2,2,2,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.06667,5,0.3333,0,0,2,0.1333,2,0.1333,1,0.3333,1,0.3333,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(566),42,6,0.8571,1,0,0,0.2222,1,1,0.1122,0.04082,0.04082,0.4054,0.06757,0.05405,13,6,0,1,0,0,4,3,6,74,33,2,4,0,3,27,15,32,20,8,2,3,0,0,4,9,9,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,3,0.08333,11,0.3056,0,0,6,0.1667,6,0.1667,2,0.25,3,0.375,0,0,1,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(567),32,6,0.8125,1,0,0,0.1538,2,0,0.4328,0.04478,0.04478,0.16,0.16,0,13,6,0,1,0,0,4,3,6,25,23,0,1,0,1,23,2,0,5,3,0,1,0,1,3,2,2,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.03846,9,0.3462,0,0,2,0.07692,6,0.2308,1,0.25,1,0.25,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(559),24,6,0.75,1,0,0,0.1667,1,0,0.4118,0.05882,0.05882,0.05882,0.05882,0,13,6,0,1,0,0,4,3,6,17,16,0,1,0,0,15,2,0,4,3,0,1,0,0,2,2,2,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.05556,6,0.3333,0,0,2,0.1111,4,0.2222,1,0.3333,1,0.3333,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(554),21,6,0.7143,1,0,0,0.2,1,0,0.3864,0.04545,0.04545,0.07143,0.07143,0,13,5,1,1,0,0,4,3,6,14,13,0,1,0,0,12,2,0,4,3,0,1,0,0,2,2,2,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.06667,5,0.3333,0,0,2,0.1333,2,0.1333,1,0.3333,1,0.3333,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(546),53,22,0.5849,1,0,0,0.129,1,1,0.3488,0.1085,0.08527,0.2069,0.2069,0.06897,55,19,4,4,0,3,14,16,25,29,24,0,3,0,2,24,5,0,5,3,0,1,0,1,3,2,2,3,0.1364,9,0.4091,0,0,2,0.09091,3,0.1364,2,0.06452,8,0.2581,0,0,5,0.1613,7,0.2258,1,0.25,1,0.25,0,0,0,0.09091,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(548),32,6,0.8125,1,0,0,0.1538,2,0,0.4328,0.04478,0.04478,0.16,0.16,0,13,6,0,1,0,0,4,3,6,25,23,0,1,0,1,23,2,0,5,3,0,1,0,1,3,2,2,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.03846,9,0.3462,0,0,2,0.07692,6,0.2308,1,0.25,1,0.25,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(616),86,3,0.9651,3,0,0,0.2289,1,2,0.144,0.004,0.004,0.3206,0.134,0.11,5,2,0,0,0,0,2,0,3,209,83,21,12,0,39,65,90,54,37,18,2,4,0,2,12,14,14,0,0,1,0.3333,0,0,1,0.3333,0,0,8,0.09639,28,0.3373,0,0,10,0.1205,14,0.1687,3,0.1579,7,0.3684,0,0,2,0.3333,2,0.1053
benchmarks/snu-npb/nauseous/UA/src/transfer.c(619),51,46,0.09804,0,0,0,0,2,1,0.04098,0,0,0,0,0,117,50,3,5,0,10,40,28,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.08696,17,0.3696,0,0,2,0.04348,8,0.1739,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0.04348,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(620),41,6,0.8537,0,0,0,0,3,0,0.4157,0.02247,0.02247,0,0,0,13,6,0,1,0,0,4,3,6,39,32,0,1,0,6,32,7,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.02857,13,0.3714,0,0,2,0.05714,8,0.2286,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(606),76,3,0.9605,1,0,0,0.7123,1,2,0.1364,0.005051,0.005051,0.08434,0.05422,0.03614,5,2,0,0,0,0,2,0,3,166,65,25,13,0,10,55,58,53,137,52,19,10,0,8,42,47,47,0,0,1,0.3333,0,0,1,0.3333,0,0,8,0.1096,23,0.3151,0,0,10,0.137,12,0.1644,6,0.1154,19,0.3654,0,0,2,0.3333,9,0.1731
benchmarks/snu-npb/nauseous/UA/src/transfer.c(609),50,6,0.88,2,0,0,0.2273,2,1,0.09821,0.03571,0.03571,0.4432,0.1023,0.05682,13,6,0,1,0,0,4,3,6,88,41,2,4,0,1,35,13,40,18,9,0,2,0,1,7,5,5,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,3,0.06818,14,0.3182,0,0,6,0.1364,8,0.1818,2,0.2,3,0.3,0,0,1,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(610),40,6,0.85,0,0,0,0,3,0,0.439,0.02439,0.02439,0,0,0,13,6,0,1,0,0,4,3,6,33,31,0,1,0,1,31,2,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.02941,12,0.3529,0,0,2,0.05882,8,0.2353,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(637),47,3,0.9362,2,0,0,0.2727,1,1,0.1028,0.009346,0.009346,0.3736,0.0989,0.05495,5,2,0,0,0,0,2,0,3,91,42,4,5,0,3,34,20,37,22,11,0,2,0,3,9,7,7,0,0,1,0.3333,0,0,1,0.3333,0,0,4,0.09091,14,0.3182,0,0,6,0.1364,9,0.2045,2,0.1667,5,0.4167,0,0,1,0.3333,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(638),37,6,0.8378,1,0,0,0.1613,2,0,0.4231,0.02564,0.02564,0.1562,0.1562,0.03125,13,6,0,1,0,0,4,3,6,32,28,0,1,0,3,28,4,0,7,4,0,1,0,2,4,3,3,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.03226,11,0.3548,0,0,2,0.06452,9,0.2903,1,0.2,2,0.4,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(689),79,71,0.1013,0,0,0,0,1,2,0.03252,0,0,0,0,0,238,71,16,9,0,65,61,100,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.09859,26,0.3662,0,0,3,0.04225,14,0.1972,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0.04225,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(691),51,45,0.1176,0,0,0,0,2,1,0.09774,0.05263,0.05263,0,0,0,119,49,0,3,0,19,40,31,48,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.06667,17,0.3778,0,0,2,0.04444,8,0.1778,1,0.1667,0,0,0,0,5,0.8333,0,0,0,0,0,0,0,0,0,0.04444,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(692),41,39,0.04878,0,0,0,0,3,0,0.02041,0,0,0,0,0,96,40,0,2,0,15,36,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.05128,15,0.3846,0,0,1,0.02564,8,0.2051,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.02564,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(682),66,61,0.07576,0,0,0,0,1,1,0.02907,0,0,0,0,0,167,67,6,5,0,25,55,48,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.06557,22,0.3607,0,0,2,0.03279,11,0.1803,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0.03279,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(683),56,54,0.03571,0,0,0,0,2,0,0.01493,0,0,0,0,0,132,57,0,2,0,19,51,27,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.03704,20,0.3704,0,0,1,0.01852,11,0.2037,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.01852,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(662),112,3,0.9732,5,0,0,0.1835,1,3,0.1,0.003125,0.003125,0.4276,0.1837,0.1731,5,2,0,0,0,0,2,0,3,283,113,30,23,0,30,83,113,87,33,17,0,3,0,1,13,8,8,0,0,1,0.3333,0,0,1,0.3333,0,0,12,0.1101,34,0.3119,0,0,14,0.1284,19,0.1743,3,0.15,7,0.35,0,0,3,0.3333,1,0.05
benchmarks/snu-npb/nauseous/UA/src/transfer.c(666),34,6,0.8235,0,0,0,0,2,0,0.4429,0.04286,0.04286,0,0,0,13,6,0,1,0,0,4,3,6,26,25,0,1,0,0,25,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.03571,10,0.3571,0,0,2,0.07143,6,0.2143,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(670),50,6,0.88,2,0,0,0.2273,2,1,0.09649,0.03509,0.03509,0.4444,0.1111,0.06667,13,6,0,1,0,0,4,3,6,90,41,2,4,0,3,35,15,40,18,9,0,2,0,1,7,5,5,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,3,0.06818,14,0.3182,0,0,6,0.1364,8,0.1818,2,0.2,3,0.3,0,0,1,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(671),40,6,0.85,0,0,0,0,3,0,0.4458,0.03614,0.03614,0,0,0,13,6,0,1,0,0,4,3,6,33,31,0,1,0,1,31,2,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.02941,12,0.3529,0,0,2,0.05882,8,0.2353,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(743),79,67,0.1519,0,0,0,0,1,2,0.1382,0.08943,0.08943,0,0,0,207,65,8,6,0,55,59,75,73,5,2,1,2,0,0,2,3,0,0,0,0,0,0,0,0,0,0,5,0.07463,25,0.3731,0,0,3,0.04478,14,0.209,2,0.1667,1,0.08333,0,0,8,0.6667,0,0,0,0,0,0,0,0,0,0.04478,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(745),51,45,0.1176,0,0,0,0,2,1,0.09774,0.05263,0.05263,0,0,0,119,49,0,3,0,19,40,31,48,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.06667,17,0.3778,0,0,2,0.04444,8,0.1778,1,0.1667,0,0,0,0,5,0.8333,0,0,0,0,0,0,0,0,0,0.04444,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(746),41,39,0.04878,0,0,0,0,3,0,0.02041,0,0,0,0,0,96,40,0,2,0,15,36,21,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.05128,15,0.3846,0,0,1,0.02564,8,0.2051,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.02564,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(734),65,60,0.07692,0,0,0,0,1,1,0.02941,0,0,0,0,0,165,67,5,5,0,25,54,48,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.06667,22,0.3667,0,0,2,0.03333,11,0.1833,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0.03333,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(735),55,53,0.03636,0,0,0,0,2,0,0.01515,0,0,0,0,0,130,56,0,2,0,19,50,27,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.03774,20,0.3774,0,0,1,0.01887,11,0.2075,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.01887,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(717),112,3,0.9732,5,0,0,0.1835,1,3,0.1,0.003125,0.003125,0.4276,0.1837,0.1731,5,2,0,0,0,0,2,0,3,283,113,30,23,0,30,83,113,87,33,17,0,3,0,1,13,8,8,0,0,1,0.3333,0,0,1,0.3333,0,0,12,0.1101,34,0.3119,0,0,14,0.1284,19,0.1743,3,0.15,7,0.35,0,0,3,0.3333,1,0.05
benchmarks/snu-npb/nauseous/UA/src/transfer.c(721),34,6,0.8235,0,0,0,0,2,0,0.4429,0.04286,0.04286,0,0,0,13,6,0,1,0,0,4,3,6,26,25,0,1,0,0,25,1,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.03571,10,0.3571,0,0,2,0.07143,6,0.2143,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(725),50,6,0.88,2,0,0,0.2273,2,1,0.09649,0.03509,0.03509,0.4444,0.1111,0.06667,13,6,0,1,0,0,4,3,6,90,41,2,4,0,3,35,15,40,18,9,0,2,0,1,7,5,5,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,3,0.06818,14,0.3182,0,0,6,0.1364,8,0.1818,2,0.2,3,0.3,0,0,1,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(726),40,6,0.85,0,0,0,0,3,0,0.4458,0.03614,0.03614,0,0,0,13,6,0,1,0,0,4,3,6,33,31,0,1,0,1,31,2,0,0,0,0,0,0,0,0,0,0,1,0.1667,2,0.3333,0,0,1,0.1667,0,0,1,0.02941,12,0.3529,0,0,2,0.05882,8,0.2353,0,0,0,0,0,0,0,0.1667,0,0
benchmarks/snu-npb/nauseous/UA/src/transfer.c(765),501,395,0.2116,0,0,0,0,1,7,0.1071,0.04295,0.03811,0,0,0,1387,518,130,125,0,198,341,630,416,89,69,4,16,0,0,69,20,0,0,0,0,0,0,0,0,0,0,33,0.08354,133,0.3367,0,0,13,0.03291,113,0.2861,9,0.08491,19,0.1792,0,0,28,0.2642,30,0.283,0,0,0,0,0,0,0,0.03291,0,0
